Country,State,Place,Address,Ratings,Reviews,Best_Time_to_Visit,Latitude,Longitude
India,Delhi,Humayun's Tomb - 4095,"Humayun's Tomb Road, Delhi, India",4.3,Peaceful and relaxing.,Spring,-41.676311,163.893372
India,Delhi,Humayun's Tomb - 2606,"Humayun's Tomb Road, Delhi, India",4.8,Loved the experience!,Summer,-59.858257,-133.6798
India,Delhi,Humayun's Tomb - 2075,"Humayun's Tomb Road, Delhi, India",3.5,Loved the experience!,Winter,-8.069224,92.748518
India,Delhi,Humayun's Tomb - 3049,"Humayun's Tomb Road, Delhi, India",3.8,A must-visit location!,Autumn,62.264757,-77.246708
India,Delhi,Humayun's Tomb - 2416,"Humayun's Tomb Road, Delhi, India",4.1,Breathtaking view!,Summer,-5.293851,140.190852
India,Delhi,Humayun's Tomb - 4076,"Humayun's Tomb Road, Delhi, India",3.9,Amazing place to visit!,Summer,-15.957185,-16.054708
India,Delhi,Humayun's Tomb - 1926,"Humayun's Tomb Road, Delhi, India",4.6,Highly recommended!,Summer,78.384735,-89.698497
India,Delhi,Humayun's Tomb - 2860,"Humayun's Tomb Road, Delhi, India",3.6,Breathtaking view!,Spring,58.034395,4.337312
India,Delhi,Humayun's Tomb - 4304,"Humayun's Tomb Road, Delhi, India",4.3,Great for photography!,Winter,-18.485298,-3.995706
India,Delhi,Humayun's Tomb - 1006,"Humayun's Tomb Road, Delhi, India",4.2,Highly recommended!,Summer,-13.020571,-66.414479
India,Delhi,Humayun's Tomb - 3854,"Humayun's Tomb Road, Delhi, India",4.0,Peaceful and relaxing.,Autumn,-0.536495,148.474947
India,Delhi,Humayun's Tomb - 4248,"Humayun's Tomb Road, Delhi, India",4.3,Amazing place to visit!,Autumn,8.215346,65.716296
India,Delhi,Humayun's Tomb - 1165,"Humayun's Tomb Road, Delhi, India",5.0,Highly recommended!,Autumn,-2.419537,2.576646
India,Delhi,Humayun's Tomb - 799,"Humayun's Tomb Road, Delhi, India",4.8,Peaceful and relaxing.,Summer,-8.05967,152.202318
India,Delhi,Humayun's Tomb - 1981,"Humayun's Tomb Road, Delhi, India",4.4,Amazing place to visit!,Spring,-89.19058,14.541025
India,Delhi,Humayun's Tomb - 3904,"Humayun's Tomb Road, Delhi, India",4.0,Peaceful and relaxing.,Autumn,-13.636257,-135.264791
India,Delhi,Humayun's Tomb - 2378,"Humayun's Tomb Road, Delhi, India",4.9,A must-visit location!,Summer,10.196772,-137.51014
India,Delhi,Humayun's Tomb - 1262,"Humayun's Tomb Road, Delhi, India",3.8,Peaceful and relaxing.,Summer,68.667978,-65.03515
India,Karnataka,Random Place 1 - 4507,"Random Place 1 Road, Karnataka, India",3.5,Breathtaking view!,Autumn,-50.955266,37.206546
India,Karnataka,Random Place 1 - 1347,"Random Place 1 Road, Karnataka, India",4.7,Loved the experience!,Summer,58.065414,55.50357
India,Karnataka,Random Place 1 - 3333,"Random Place 1 Road, Karnataka, India",3.7,A must-visit location!,Winter,47.351113,69.126979
India,Karnataka,Random Place 1 - 4063,"Random Place 1 Road, Karnataka, India",4.9,Loved the experience!,Autumn,-46.690472,9.669932
India,Karnataka,Random Place 1 - 2579,"Random Place 1 Road, Karnataka, India",4.2,Great for photography!,Summer,-40.593811,12.782705
India,Karnataka,Random Place 1 - 4367,"Random Place 1 Road, Karnataka, India",4.5,Highly recommended!,Winter,-10.846496,52.747659
India,Karnataka,Random Place 1 - 4315,"Random Place 1 Road, Karnataka, India",4.2,Peaceful and relaxing.,Summer,16.593359,-33.620255
India,Karnataka,Random Place 1 - 3559,"Random Place 1 Road, Karnataka, India",4.3,A must-visit location!,Summer,-48.713214,-95.605582
India,Karnataka,Random Place 1 - 3973,"Random Place 1 Road, Karnataka, India",3.8,Breathtaking view!,Summer,-38.439395,-67.647775
India,Karnataka,Random Place 1 - 3435,"Random Place 1 Road, Karnataka, India",4.7,Peaceful and relaxing.,Summer,61.234751,-118.593458
India,Karnataka,Random Place 1 - 2361,"Random Place 1 Road, Karnataka, India",3.7,Great for photography!,Autumn,-85.908168,59.642013
India,Karnataka,Random Place 1 - 3899,"Random Place 1 Road, Karnataka, India",4.7,A must-visit location!,Autumn,50.490609,-172.769197
India,Karnataka,Random Place 1 - 3829,"Random Place 1 Road, Karnataka, India",4.4,Loved the experience!,Spring,-4.624474,46.970573
India,Karnataka,Random Place 1 - 144,"Random Place 1 Road, Karnataka, India",3.5,A must-visit location!,Summer,65.869057,98.563967
India,Karnataka,Random Place 1 - 4070,"Random Place 1 Road, Karnataka, India",4.9,Breathtaking view!,Spring,-33.899507,31.854801
India,Karnataka,Random Place 1 - 4451,"Random Place 1 Road, Karnataka, India",4.3,A must-visit location!,Spring,43.313829,-169.352214
India,Karnataka,Random Place 1 - 4641,"Random Place 1 Road, Karnataka, India",3.9,Amazing place to visit!,Winter,87.815116,6.020027
India,Karnataka,Random Place 1 - 2197,"Random Place 1 Road, Karnataka, India",4.5,Peaceful and relaxing.,Winter,-9.136502,61.395323
India,Karnataka,Random Place 1 - 3465,"Random Place 1 Road, Karnataka, India",3.6,Loved the experience!,Spring,57.994488,152.892322
India,Karnataka,Random Place 1 - 1387,"Random Place 1 Road, Karnataka, India",3.6,Loved the experience!,Spring,-44.716018,-115.627713
India,Karnataka,Random Place 1 - 940,"Random Place 1 Road, Karnataka, India",3.6,Amazing place to visit!,Summer,64.49282,-1.284757
India,Karnataka,Random Place 1 - 1306,"Random Place 1 Road, Karnataka, India",3.7,Highly recommended!,Winter,-49.175464,18.818904
India,Karnataka,Random Place 1 - 686,"Random Place 1 Road, Karnataka, India",3.6,Amazing place to visit!,Winter,-54.366109,93.261879
India,Karnataka,Random Place 1 - 1192,"Random Place 1 Road, Karnataka, India",4.9,Great for photography!,Spring,-78.942384,64.042157
India,Karnataka,Random Place 1 - 1946,"Random Place 1 Road, Karnataka, India",3.6,A must-visit location!,Summer,-89.159039,11.878301
India,Karnataka,Random Place 1 - 2377,"Random Place 1 Road, Karnataka, India",4.6,Loved the experience!,Spring,-72.154549,169.934612
India,Karnataka,Random Place 1 - 4398,"Random Place 1 Road, Karnataka, India",3.8,Amazing place to visit!,Winter,34.131013,-119.903338
India,Karnataka,Random Place 1 - 3727,"Random Place 1 Road, Karnataka, India",4.2,Loved the experience!,Autumn,2.559333,31.447268
India,Karnataka,Random Place 1 - 1123,"Random Place 1 Road, Karnataka, India",3.5,Highly recommended!,Summer,87.566759,68.98959
India,Karnataka,Random Place 1 - 347,"Random Place 1 Road, Karnataka, India",3.7,Loved the experience!,Autumn,-87.722359,-46.197551
India,Karnataka,Random Place 1 - 4509,"Random Place 1 Road, Karnataka, India",3.7,Highly recommended!,Autumn,-82.721626,-135.697258
India,Karnataka,Random Place 1 - 4024,"Random Place 1 Road, Karnataka, India",4.6,Amazing place to visit!,Autumn,-1.595926,69.615639
India,Karnataka,Random Place 1 - 4262,"Random Place 1 Road, Karnataka, India",4.5,Breathtaking view!,Summer,-43.27823,161.034511
India,Karnataka,Random Place 1 - 3242,"Random Place 1 Road, Karnataka, India",4.7,Highly recommended!,Autumn,27.827078,127.669422
India,Karnataka,Random Place 1 - 3688,"Random Place 1 Road, Karnataka, India",3.5,A must-visit location!,Winter,-70.28823,-72.047096
India,Karnataka,Random Place 1 - 511,"Random Place 1 Road, Karnataka, India",3.8,Loved the experience!,Summer,3.878293,-176.697265
India,Karnataka,Random Place 1 - 3304,"Random Place 1 Road, Karnataka, India",4.7,Amazing place to visit!,Autumn,3.042751,74.555509
India,Karnataka,Random Place 1 - 969,"Random Place 1 Road, Karnataka, India",3.6,Great for photography!,Autumn,-40.449642,-117.566338
India,Karnataka,Random Place 1 - 4846,"Random Place 1 Road, Karnataka, India",4.5,Breathtaking view!,Winter,-44.310656,-142.794285
India,Karnataka,Random Place 1 - 1010,"Random Place 1 Road, Karnataka, India",4.9,A must-visit location!,Winter,-59.980796,-36.817469
India,Karnataka,Random Place 1 - 2540,"Random Place 1 Road, Karnataka, India",4.5,Peaceful and relaxing.,Autumn,-20.797325,145.061193
India,Karnataka,Random Place 1 - 2892,"Random Place 1 Road, Karnataka, India",4.6,Breathtaking view!,Autumn,77.745786,-68.217992
India,Karnataka,Random Place 1 - 4627,"Random Place 1 Road, Karnataka, India",4.7,A must-visit location!,Autumn,78.298431,116.131356
India,Karnataka,Random Place 1 - 4449,"Random Place 1 Road, Karnataka, India",4.9,Peaceful and relaxing.,Summer,53.70172,-82.945594
India,Karnataka,Random Place 1 - 40,"Random Place 1 Road, Karnataka, India",3.7,Amazing place to visit!,Spring,-52.722774,-69.961235
India,Karnataka,Random Place 1 - 140,"Random Place 1 Road, Karnataka, India",3.8,Breathtaking view!,Autumn,20.720055,-78.7137
India,Karnataka,Random Place 1 - 3015,"Random Place 1 Road, Karnataka, India",3.9,Loved the experience!,Summer,-14.680703,84.488811
India,Karnataka,Random Place 1 - 987,"Random Place 1 Road, Karnataka, India",4.0,Amazing place to visit!,Autumn,-0.646124,30.504886
India,Karnataka,Random Place 1 - 725,"Random Place 1 Road, Karnataka, India",4.6,Peaceful and relaxing.,Winter,-11.376514,142.049742
India,Karnataka,Random Place 1 - 2878,"Random Place 1 Road, Karnataka, India",4.3,Loved the experience!,Spring,50.790652,-149.010497
India,Karnataka,Random Place 1 - 4605,"Random Place 1 Road, Karnataka, India",3.7,Great for photography!,Spring,42.397508,-167.507854
India,Karnataka,Random Place 1 - 2866,"Random Place 1 Road, Karnataka, India",3.8,Great for photography!,Summer,17.665388,83.146769
India,Karnataka,Random Place 1 - 2731,"Random Place 1 Road, Karnataka, India",3.7,Amazing place to visit!,Spring,26.036941,179.056435
India,Karnataka,Random Place 1 - 4893,"Random Place 1 Road, Karnataka, India",4.0,Great for photography!,Spring,-40.434535,-9.951158
India,Karnataka,Random Place 1 - 4225,"Random Place 1 Road, Karnataka, India",4.0,Great for photography!,Spring,-13.210164,127.180872
India,Karnataka,Random Place 1 - 2697,"Random Place 1 Road, Karnataka, India",4.1,A must-visit location!,Summer,-57.699564,73.713432
India,Karnataka,Random Place 1 - 2333,"Random Place 1 Road, Karnataka, India",4.7,A must-visit location!,Spring,-43.920118,-10.521706
India,Karnataka,Random Place 1 - 2310,"Random Place 1 Road, Karnataka, India",4.9,Highly recommended!,Autumn,86.888037,173.403739
India,Karnataka,Random Place 1 - 3154,"Random Place 1 Road, Karnataka, India",3.7,Peaceful and relaxing.,Winter,22.877225,-68.692154
India,Karnataka,Random Place 1 - 173,"Random Place 1 Road, Karnataka, India",4.4,A must-visit location!,Spring,-58.746723,-91.440135
India,Karnataka,Random Place 1 - 768,"Random Place 1 Road, Karnataka, India",3.7,Peaceful and relaxing.,Autumn,43.770706,10.348843
India,Karnataka,Random Place 1 - 3668,"Random Place 1 Road, Karnataka, India",3.8,Great for photography!,Winter,-43.716446,56.929356
India,Karnataka,Random Place 1 - 182,"Random Place 1 Road, Karnataka, India",4.5,Highly recommended!,Autumn,5.434157,104.883722
India,Karnataka,Random Place 1 - 1490,"Random Place 1 Road, Karnataka, India",4.7,Loved the experience!,Winter,7.983283,148.861143
India,Karnataka,Random Place 1 - 707,"Random Place 1 Road, Karnataka, India",4.8,Breathtaking view!,Winter,75.312409,-52.920419
India,Karnataka,Random Place 1 - 3746,"Random Place 1 Road, Karnataka, India",4.4,A must-visit location!,Winter,-36.473696,-20.583643
India,Karnataka,Random Place 1 - 2752,"Random Place 1 Road, Karnataka, India",4.9,Loved the experience!,Spring,77.210447,8.561886
India,Karnataka,Random Place 1 - 2473,"Random Place 1 Road, Karnataka, India",4.2,Amazing place to visit!,Winter,45.739561,114.494531
India,Karnataka,Random Place 1 - 66,"Random Place 1 Road, Karnataka, India",4.7,Amazing place to visit!,Autumn,-78.445857,84.152419
India,Karnataka,Random Place 1 - 1699,"Random Place 1 Road, Karnataka, India",4.2,Highly recommended!,Summer,-28.783575,54.186718
India,Karnataka,Random Place 1 - 4495,"Random Place 1 Road, Karnataka, India",4.2,Breathtaking view!,Spring,40.610331,-97.742647
India,Karnataka,Random Place 1 - 3663,"Random Place 1 Road, Karnataka, India",4.9,Breathtaking view!,Summer,67.642795,-143.103401
India,Karnataka,Random Place 1 - 1569,"Random Place 1 Road, Karnataka, India",4.2,Loved the experience!,Summer,49.440895,-1.136242
India,Karnataka,Random Place 1 - 2665,"Random Place 1 Road, Karnataka, India",4.3,Great for photography!,Autumn,35.804668,-26.177908
India,Karnataka,Random Place 1 - 1365,"Random Place 1 Road, Karnataka, India",4.3,Peaceful and relaxing.,Winter,27.985053,-54.437473
India,Karnataka,Random Place 1 - 4698,"Random Place 1 Road, Karnataka, India",3.8,A must-visit location!,Summer,-25.33312,124.747263
India,Karnataka,Random Place 1 - 2795,"Random Place 1 Road, Karnataka, India",4.2,Amazing place to visit!,Winter,-62.378018,-133.201435
India,Karnataka,Random Place 1 - 2119,"Random Place 1 Road, Karnataka, India",3.7,Amazing place to visit!,Spring,-22.097425,-178.002347
India,Karnataka,Random Place 1 - 2438,"Random Place 1 Road, Karnataka, India",4.4,Breathtaking view!,Autumn,25.18095,-113.96331
India,Karnataka,Random Place 1 - 3178,"Random Place 1 Road, Karnataka, India",3.8,A must-visit location!,Autumn,-71.327195,48.666177
India,Karnataka,Random Place 1 - 1310,"Random Place 1 Road, Karnataka, India",3.6,A must-visit location!,Spring,-7.393643,72.479799
India,Karnataka,Random Place 1 - 2189,"Random Place 1 Road, Karnataka, India",4.7,Loved the experience!,Winter,57.159878,-15.15402
India,Karnataka,Random Place 1 - 4475,"Random Place 1 Road, Karnataka, India",4.1,Loved the experience!,Spring,-38.117413,127.063039
India,Karnataka,Random Place 1 - 4059,"Random Place 1 Road, Karnataka, India",4.0,A must-visit location!,Spring,-35.341497,-60.056923
India,Karnataka,Random Place 1 - 916,"Random Place 1 Road, Karnataka, India",4.7,Peaceful and relaxing.,Autumn,32.569201,-149.251353
India,Karnataka,Random Place 1 - 1528,"Random Place 1 Road, Karnataka, India",4.2,Highly recommended!,Winter,-69.380885,6.380029
India,Karnataka,Random Place 1 - 3802,"Random Place 1 Road, Karnataka, India",4.4,Great for photography!,Winter,-15.771833,-108.324145
India,Karnataka,Random Place 1 - 4769,"Random Place 1 Road, Karnataka, India",4.5,Breathtaking view!,Spring,53.464637,65.953229
India,Karnataka,Random Place 1 - 4673,"Random Place 1 Road, Karnataka, India",4.0,Peaceful and relaxing.,Summer,75.861416,-142.123681
India,Karnataka,Random Place 1 - 1626,"Random Place 1 Road, Karnataka, India",4.6,Great for photography!,Autumn,-9.415641,-43.122192
India,Karnataka,Random Place 1 - 4365,"Random Place 1 Road, Karnataka, India",4.7,Highly recommended!,Winter,-39.822396,-160.459808
India,Karnataka,Random Place 1 - 2381,"Random Place 1 Road, Karnataka, India",5.0,Loved the experience!,Summer,33.886032,-121.487467
India,Karnataka,Random Place 1 - 4619,"Random Place 1 Road, Karnataka, India",4.1,Peaceful and relaxing.,Summer,1.772235,13.490924
India,Karnataka,Random Place 1 - 393,"Random Place 1 Road, Karnataka, India",4.4,Highly recommended!,Summer,-44.359746,-159.710585
India,Karnataka,Random Place 1 - 1743,"Random Place 1 Road, Karnataka, India",3.8,Great for photography!,Autumn,-2.801992,-91.088425
India,Karnataka,Random Place 1 - 3209,"Random Place 1 Road, Karnataka, India",4.3,Breathtaking view!,Spring,-16.16605,139.263847
India,Karnataka,Random Place 1 - 2703,"Random Place 1 Road, Karnataka, India",4.5,Great for photography!,Autumn,6.235641,-151.321165
India,Karnataka,Random Place 1 - 4706,"Random Place 1 Road, Karnataka, India",4.0,A must-visit location!,Autumn,62.733348,99.960174
India,Karnataka,Random Place 1 - 4962,"Random Place 1 Road, Karnataka, India",3.7,Highly recommended!,Summer,69.614525,-112.059804
India,Karnataka,Random Place 1 - 3924,"Random Place 1 Road, Karnataka, India",3.5,Great for photography!,Spring,37.560451,174.339537
India,Karnataka,Random Place 2 - 3922,"Random Place 2 Road, Karnataka, India",3.6,A must-visit location!,Spring,-88.379791,-135.325273
India,Karnataka,Random Place 2 - 717,"Random Place 2 Road, Karnataka, India",3.8,Amazing place to visit!,Autumn,89.151949,-54.436702
India,Karnataka,Random Place 2 - 2448,"Random Place 2 Road, Karnataka, India",3.7,Highly recommended!,Summer,44.601994,100.037135
India,Karnataka,Random Place 2 - 4848,"Random Place 2 Road, Karnataka, India",3.7,Highly recommended!,Autumn,45.575097,129.319275
India,Karnataka,Random Place 2 - 4379,"Random Place 2 Road, Karnataka, India",5.0,Highly recommended!,Autumn,59.234379,-152.438008
India,Karnataka,Random Place 2 - 3942,"Random Place 2 Road, Karnataka, India",3.8,A must-visit location!,Summer,64.590764,48.856232
India,Karnataka,Random Place 2 - 156,"Random Place 2 Road, Karnataka, India",4.0,Great for photography!,Spring,48.243866,167.499181
India,Karnataka,Random Place 2 - 3149,"Random Place 2 Road, Karnataka, India",4.0,Peaceful and relaxing.,Summer,-38.028747,58.032945
India,Karnataka,Random Place 2 - 3215,"Random Place 2 Road, Karnataka, India",3.6,Great for photography!,Winter,-31.741364,57.333036
India,Karnataka,Random Place 2 - 3798,"Random Place 2 Road, Karnataka, India",4.1,Breathtaking view!,Spring,54.798315,-166.687583
India,Karnataka,Random Place 2 - 2266,"Random Place 2 Road, Karnataka, India",4.5,Great for photography!,Winter,8.67265,-13.196649
India,Karnataka,Random Place 2 - 3381,"Random Place 2 Road, Karnataka, India",3.9,Loved the experience!,Spring,47.271446,-134.678947
India,Karnataka,Random Place 2 - 233,"Random Place 2 Road, Karnataka, India",4.0,Great for photography!,Summer,-18.589147,-104.775829
India,Karnataka,Random Place 2 - 1671,"Random Place 2 Road, Karnataka, India",4.2,Loved the experience!,Spring,62.126901,56.55192
India,Karnataka,Random Place 2 - 4091,"Random Place 2 Road, Karnataka, India",4.6,Great for photography!,Spring,47.672589,169.403921
India,Karnataka,Random Place 2 - 4372,"Random Place 2 Road, Karnataka, India",4.5,Amazing place to visit!,Summer,81.514003,84.893355
India,Karnataka,Random Place 2 - 991,"Random Place 2 Road, Karnataka, India",4.4,Breathtaking view!,Summer,79.425509,22.828909
India,Karnataka,Random Place 2 - 3942,"Random Place 2 Road, Karnataka, India",4.2,Great for photography!,Winter,-55.342968,-46.889906
India,Karnataka,Random Place 2 - 2508,"Random Place 2 Road, Karnataka, India",5.0,Amazing place to visit!,Winter,52.078149,50.796784
India,Karnataka,Random Place 2 - 2571,"Random Place 2 Road, Karnataka, India",4.0,A must-visit location!,Summer,-81.772759,91.203916
India,Karnataka,Random Place 2 - 4878,"Random Place 2 Road, Karnataka, India",3.7,Breathtaking view!,Winter,9.574817,-69.235401
India,Karnataka,Random Place 2 - 1635,"Random Place 2 Road, Karnataka, India",4.9,Peaceful and relaxing.,Spring,-4.851576,-25.537111
India,Karnataka,Random Place 2 - 4598,"Random Place 2 Road, Karnataka, India",4.3,Highly recommended!,Autumn,61.816613,52.157914
India,Karnataka,Random Place 2 - 529,"Random Place 2 Road, Karnataka, India",3.8,A must-visit location!,Autumn,-0.083873,148.439879
India,Karnataka,Random Place 2 - 2209,"Random Place 2 Road, Karnataka, India",4.1,Loved the experience!,Spring,58.548693,-50.927473
India,Karnataka,Random Place 2 - 3488,"Random Place 2 Road, Karnataka, India",4.0,Highly recommended!,Autumn,25.03921,-115.711325
India,Karnataka,Random Place 2 - 4226,"Random Place 2 Road, Karnataka, India",5.0,Breathtaking view!,Summer,-79.180281,-58.873544
India,Karnataka,Random Place 2 - 2749,"Random Place 2 Road, Karnataka, India",3.6,Amazing place to visit!,Spring,47.92357,-14.872256
India,Karnataka,Random Place 2 - 1449,"Random Place 2 Road, Karnataka, India",4.6,Highly recommended!,Summer,11.728052,43.740673
India,Karnataka,Random Place 2 - 206,"Random Place 2 Road, Karnataka, India",3.8,Highly recommended!,Autumn,-72.658892,164.067302
India,Karnataka,Random Place 2 - 4476,"Random Place 2 Road, Karnataka, India",3.5,Loved the experience!,Summer,13.536537,-49.91219
